OrthoID,Lambda,P
OG0010158,0.28755878311893,1
OG0010159,0.818604201544076,1
OG0010160,0.261727653210723,1
OG0010161,0.165148711408061,1
OG0010162,0.773734065704059,1
OG0010163,0.0828753917012261,1
OG0010164,0.220574741126838,1
OG0010165,0.610077203949762,1
OG0010166,0.380576989613473,1
OG0010168,0.65603796057593,1
OG0010169,0.288135912967849,1
OG0010170,0.51358031574761,1
OG0010171,0.799067514836973,1
OG0010172,0.115625955827909,1
OG0010173,0.83533889539869,1
OG0010175,0.832261888975038,1
OG0010177,0.583283427859718,1
OG0010178,0.838313601717547,1
OG0010179,0.789218638684121,1
OG0010180,0.385610351106077,1
OG0010181,0.82717312378672,1
OG0010184,0.0205661044450483,1
OG0010185,0.00920854838778503,1
OG0010186,0.853580883957561,1
OG0010187,0.589218169578042,1
OG0010188,0.261414089284591,1
OG0010189,0.824059346625198,1
OG0010190,0.528348439841224,1
OG0010191,0.687563187255172,1
OG0010192,0.401629628510657,1
OG0010193,0.241078992374217,1
OG0010195,0.795921878132981,1
OG0010196,0.0794331168251334,1
OG0010197,0.653557710088845,1
OG0010198,0.271789087913959,1
OG0010199,0.944382431683994,1
OG0010200,0.193244656547907,1
OG0010201,0.823525883365691,1
OG0010203,0.585082903504372,1
OG0010205,0.122740483610217,1
OG0010206,0.631548648703627,1
OG0010207,0.207224193494934,1
OG0010208,0.200984612304137,1
OG0010209,0.489773384528199,1
OG0010210,0.453449985012383,1
OG0010211,0.412065250100577,1
OG0010214,0.33677945332654,1
OG0010215,0.505711048728822,1
OG0010216,0.207594238687283,1
OG0010217,0.0522294966503404,1
OG0010218,0.359899123884441,1
OG0010222,0.65648852637971,1
OG0010223,0.438556358451053,1
OG0010225,0.743313685758038,1
OG0010226,0.496696953195935,1
OG0010227,0.939108192474293,1
OG0010228,0.0495705111555359,1
OG0010230,0.355987204598887,1
OG0010231,0.649578826609122,1
OG0010232,0.479084102669103,1
OG0010235,0.826925795758125,1
OG0010236,0.821838998701572,1
OG0010239,0.690684975768935,1
OG0010241,0.690306872630844,1
OG0010243,0.77783993908423,1
OG0010244,0.600681647425521,1
OG0010246,0.253446482442155,1
OG0010248,0.900764890247957,1
OG0010249,0.570735094640366,1
OG0010250,0.932435094476183,1
OG0010252,0.162488815141635,1
OG0010253,0.773784398799762,1
OG0010254,0.316100994172726,1
OG0010255,0.838416828773916,1
OG0010257,0.68415421526878,1
OG0010258,0.237010187003673,1
OG0010259,0.188849108759318,1
OG0010260,0.48221081715256,1
OG0010262,0.479875178241076,1
OG0010263,0.325839070272886,1
OG0010264,0.463872121181337,1
OG0010265,0.235957013211585,1
OG0010267,0.896211862331273,1
OG0010268,0.846173498313846,1
OG0010270,0.325935253639545,1
OG0010271,0.692688209301679,1
OG0010272,0.289380380883557,1
OG0010273,0.170101046560571,1
OG0010274,0.186581895287344,1
OG0010280,0.279200114386721,1
OG0010281,0.222339318606984,1
OG0010282,0.903198308544293,1
OG0010283,0.536814532346539,1
OG0010284,0.329452580306668,1
OG0010285,0.821348272341513,1
OG0010286,0.625318689038973,1
OG0010287,0.838943374070258,1
OG0010288,0.251330763696087,1
OG0010289,0.176008987225192,1
OG0010290,0.676579363138568,1
OG0010291,0.81199576232478,1
OG0010292,0.427059945883261,1
OG0010295,0.830152401107854,1
OG0010296,0.201445835124942,1
OG0010297,0.42841758322902,1
OG0010298,0.434411499881018,1
OG0010299,0.665907212004772,1
OG0010300,0.0860501332206999,1
OG0010301,0.530734209315153,1
OG0010303,0.7169895221025,1
OG0010304,0.3576216108633,1
OG0010305,0.746938364347446,1
OG0010306,0.928063572363549,1
OG0010311,0.77394115439633,1
OG0010313,0.659195345289921,1
OG0010314,0.57253939332142,1
OG0010315,0.345240724738687,1
OG0010317,0.744828909807759,1
OG0010319,0.189170624355231,1
OG0010320,0.972396669795865,1
OG0010326,0.335155709879469,1
OG0010327,0.579447803320366,1
OG0010328,0.516326961806137,1
OG0010331,0.298207851360182,1
OG0010333,0.77885246528921,1
OG0010334,0.0748439923066153,1
OG0010335,0.0388017620479664,1
OG0010338,0.436215232356961,1
OG0010340,0.704590133318764,1
OG0010341,0.726848962716758,1
OG0010342,0.804028539035336,1
OG0010343,0.460017937140285,1
OG0010344,0.821081108413632,1
OG0010345,0.0625310053580326,1
OG0010347,0.465263153659179,1
OG0010350,0.543684116344618,1
OG0010351,0.31767923976165,1
OG0010352,0.984390528052135,1
OG0010353,0.131204706632361,1
OG0010355,0.00612464710138665,1
OG0010356,0.293611359549686,1
OG0010357,0.939003495732327,1
OG0010358,0.89797060669383,1
OG0010360,0.504997763452067,1
OG0010361,0.529862268249923,1
OG0010365,0.161966009531107,1
OG0010366,0.485023714368743,1
OG0010369,0.361618391722375,1
OG0010372,0.80740667421876,1
OG0010376,0.254136859688026,1
OG0010378,0.675446665982583,1
OG0010379,0.900030009389733,1
OG0010380,0.0655534275136328,1
OG0010384,0.283361449139001,1
OG0010385,0.676292610410152,1
OG0010387,0.829649202296865,1
OG0010390,0.275775064714236,1
OG0010393,0.868102798283375,1
OG0010394,0.499486716781456,1
OG0010395,0.475522707681899,1
OG0010396,0.878939474118427,1
OG0010397,0.18168135470237,1
OG0010398,0.484315729234338,1
OG0010399,0.472787704097949,1
OG0010400,0.006059874446305,1
OG0010402,0.522780810715561,1
OG0010403,0.671299607959195,1
OG0010404,0.795339554781415,1
OG0010405,0.691825557034462,1
OG0010407,0.25968121161287,1
OG0010408,0.736945443562828,1
OG0010411,0.804053958394434,1
OG0010412,0.503849636654494,1
OG0010413,0.92031638080831,1
OG0010414,0.113489709561691,1
OG0010416,0.276222177082668,1
OG0010417,0.66111872072342,1
OG0010419,0.222614092286411,1
OG0010421,0.394599301383911,1
OG0010422,0.467781139073633,1
OG0010423,0.767414684867845,1
OG0010424,0.715904103359271,1
OG0010425,0.0237232035071791,1
OG0010426,0.316632820293308,1
OG0010427,0.466461654060392,1
OG0010431,0.881415142677542,1
OG0010434,0.52642668224872,1
OG0010436,0.504298180109712,1
OG0010441,0.935973645730978,1
OG0010443,0.712761698755245,1
OG0010444,0.251191158313052,1
OG0010446,0.392766625220343,1
OG0010450,0.813682657432886,1
OG0010451,0.116096673766151,1
OG0010453,0.454381675139968,1
OG0010454,0.833960331976417,1
OG0010455,0.525736142181785,1
OG0010460,0.528364429116243,1
OG0010461,0.655877841151689,1
OG0010462,0.868398763706564,1
OG0010463,0.835227896507575,1
OG0010464,0.478298866471791,1
OG0010465,0.367713327516918,1
OG0010466,0.16308599663467,1
OG0010467,0.434097927487637,1
OG0010468,0.0593701964244011,1
OG0010469,0.715969528982133,1
OG0010470,0.211510040680921,1
OG0010471,0.951229408616212,1
OG0010473,0.489081812323684,1
OG0010474,0.251494228023753,1
OG0010475,0.84014843224425,1
OG0010477,0.409668679581989,1
OG0010478,0.846078709916681,1
OG0010479,0.346707051387067,1
OG0010480,0.17887330505277,1
OG0010481,0.0578936544517079,1
OG0010483,0.776013176440709,1
OG0010484,0.862335815416381,1
OG0010485,0.666473404737189,1
OG0010487,0.837675084825605,1
OG0010488,0.413410173496402,1
OG0010489,0.105997167526541,1
OG0010491,0.584725062062882,1
OG0010492,0.98648509508896,1
OG0010493,0.930048008915043,1
OG0010495,0.684310174081441,1
OG0010496,0.554534250436382,1
OG0010499,0.915187974238274,1
OG0010500,0.812610258348332,1
OG0010502,0.514055670006219,1
OG0010503,0.657464157559401,1
OG0010504,0.233147449791569,1
OG0010505,0.293161241336194,1
OG0010506,0.412267992738592,1
OG0010508,0.533013918908762,1
OG0010510,0.910940538160503,1
OG0010512,0.199917968173561,1
OG0010513,0.836909974226599,1
OG0010514,0.500804015034314,1
OG0010515,0.300912509662451,1
OG0010517,0.242841307539505,1
OG0010519,0.280912275943444,1
OG0010520,0.70163979381338,1
OG0010522,0.0730002324561194,1
OG0010524,0.262803395977194,1
OG0010525,0.730691979940183,1
OG0010527,0.209237363421381,1
OG0010529,0.95940988184908,1
OG0010531,0.780566343804821,1
OG0010533,0.564797941129658,1
OG0010536,0.452306708914353,1
OG0010537,0.211289320606862,1
OG0010540,0.554393851188694,1
OG0010542,0.801151861436619,1
OG0010544,0.520434633454989,1
OG0010546,0.422690058359886,1
OG0010547,0.77220094227232,1
OG0010548,0.429940123343874,1
OG0010549,0.0414840094560033,1
OG0010550,0.253153603989631,1
OG0010551,1.12731996919459,1
OG0010552,0.314377368676629,1
OG0010555,0.793935639318376,1
OG0010556,0.410250752465799,1
OG0010557,0.727592485724032,1
OG0010558,0.931374189676595,1
OG0010559,0.156441535332722,1
OG0010562,0.192200262565149,1
OG0010564,0.575073230654992,1
OG0010565,0.818038598546365,1
OG0010566,0.183098347930798,1
OG0010568,0.585722828062661,1
OG0010569,0.338773419938446,1
OG0010571,0.348090456793964,1
OG0010572,0.465680131223053,1
OG0010575,0.753418141743144,1
OG0010577,0.847165133739402,1
OG0010578,0.497165403328836,1
OG0010579,0.55514107877236,1
OG0010580,0.843723397381281,1
OG0010582,0.306204328314675,1
OG0010583,0.988567389167303,1
OG0010584,0.37302117701616,1
OG0010586,0.508823639341854,1
OG0010587,0.459466482512934,1
OG0010588,0.017557299695909,1
OG0010589,0.830444185048656,1
OG0010591,0.743856671521395,1
OG0010592,0.375392792513827,1
OG0010593,0.206279975597178,1
OG0010594,0.207721589751404,1
OG0010595,0.867507448189218,1
OG0010596,0.546306705069289,1
OG0010598,0.124270427506077,1
OG0010600,0.644619224201045,1
OG0010603,0.168810591566407,1
OG0010605,0.598243318730997,1
OG0010606,0.352171397535034,1
OG0010607,0.508383201176648,1
OG0010608,0.885814388486247,1
OG0010609,0.0827584131455465,1
OG0010610,0.721864880638507,1
OG0010611,0.381224903077406,1
OG0010612,0.867526168878519,1
OG0010613,0.353160447906204,1
OG0010614,0.369191756005259,1
OG0010615,0.796882159779626,1
OG0010616,0.750615781486027,1
OG0010618,0.147461286979684,1
OG0010621,0.87827174901031,1
OG0010622,0.860767789333375,1
OG0010624,0.874164203181866,1
OG0010627,1.12731996919459,1
