OrthoID,Lambda,P
OG0010079,0.9228229586453,0.303740068245748
OG0010080,0,1
OG0010081,0,1
OG0010085,0,0.999997918301075
OG0010086,0.788013253607029,0.341721636869531
OG0010088,0.323815802210086,1
OG0010089,0,1
OG0010090,0,0.999932691088929
OG0010092,1.12086828719442,0.0758896705925235
OG0010093,0,0.999952187600853
OG0010094,0,1
OG0010096,1.11413753690159,0.268337577940468
OG0010097,1.12496527181695,0.053370409138891
OG0010098,0,1
OG0010099,0,1
OG0010101,0,1
OG0010102,0.904092744712539,0.411177071003305
OG0010103,0,0.999987855473256
OG0010104,0,1
OG0010105,0,1
OG0010109,0,0.999950637933504
OG0010110,0.877902213977203,0.662880214065022
OG0010111,0,0.999914349574272
OG0010112,0,0.999510683330252
OG0010116,1.08972239171821,0.255870185733638
OG0010117,1.11742294244332,0.104019975193838
OG0010118,0,0.999621059556545
OG0010119,0,1
OG0010120,0.363057219175753,0.882707607982139
OG0010121,0,0.999971125783938
OG0010122,1.08559433803698,0.123617252255248
OG0010125,0,1
OG0010126,0,0.999999714654245
OG0010127,0.794570233689859,0.683270966577567
OG0010129,1.02627257138677,0.427449486496858
OG0010130,0.321617198763608,0.811590498983049
OG0010132,0.272134306892444,1
OG0010135,0,0.999965020048794
OG0010136,1.0442487415023,0.223070789605162
OG0010137,0,0.966125221202722
OG0010138,0,1
OG0010139,1.09887372318274,0.295170504452551
OG0010141,0.220630558673292,1
OG0010142,1.02757013796915,0.452291412472512
OG0010143,0.902952367231727,0.263390559879577
OG0010144,1.03689721113008,0.118969068098658
OG0010148,0,0.999998667537504
OG0010149,0,1
OG0010150,0,0.999997691617312
OG0010151,0,0.99998301566765
OG0010152,1.07492407776397,0.562282803767322
OG0010155,1.07965748810043,0.413935016044145
OG0010156,0,1
OG0010157,0,1
OG0010158,0.995578643407607,0.470052354566191
OG0010159,0,1
OG0010160,0,0.999996351056125
OG0010161,0,1
OG0010162,0,0.99999444959515
OG0010163,0,0.995726867076383
OG0010164,0,1
OG0010165,0,0.99999993274336
OG0010166,0,1
OG0010168,1.11641862896722,0.376710625204962
OG0010169,0,0.999995836058945
OG0010170,0,1
OG0010171,0,0.999994579265065
OG0010172,0,1
OG0010173,1.09610652829962,0.152786472881576
OG0010175,0.116813444066793,1
OG0010177,0,1
OG0010178,0,1
OG0010179,1.12731996919459,0.00843104465132134
OG0010180,0,1
OG0010181,0.253696415414973,0.90109374579546
OG0010183,0.300280500436202,1
OG0010184,1.11476746641227,0.041264692156681
OG0010185,0,0.999405128076518
OG0010186,0,0.995380923843718
OG0010187,0,1
OG0010188,1.02744144752429,0.364616913665778
OG0010189,0.0764434405136853,1
OG0010190,0,0.999998545016428
OG0010191,0,1
OG0010192,0,1
OG0010193,0,1
OG0010195,-2.77555756156289e-17,1
OG0010196,0,0.99999993274336
OG0010197,0.741530243785808,0.510554748259684
OG0010198,0,0.999982152389064
OG0010199,1.12660860705854,0.0141956886987669
OG0010200,0,1
OG0010201,1.07060104689538,0.289431582775169
OG0010203,0.913207156115797,0.682638177849779
OG0010204,0.175397966289578,1
OG0010205,0,1
OG0010206,0,0.999986698819852
OG0010207,1.12552207397906,0.0427135821071176
OG0010208,1.0733305357945,0.344990411625719
OG0010209,0,1
OG0010210,1.11388538666844,0.181044369735128
OG0010211,0.853376666907705,0.606497250579113
OG0010212,0,1
OG0010214,0,0.999986668163028
OG0010215,0,0.999945942813432
OG0010216,0,0.999996787131257
OG0010217,0,0.9999989092806
OG0010218,0,0.99999953891171
OG0010222,0.109114964353662,1
OG0010223,0.0177171738874134,1
OG0010225,0,0.999928317673124
OG0010226,0,0.999960953364578
OG0010227,1.12731996919459,0.0247822917428404
OG0010228,0,0.999999835255552
OG0010231,0.849417356854781,0.372073587585634
OG0010232,0,0.999994201479061
OG0010234,1.10942835866288,0.197195894177445
OG0010235,1.11776898460331,0.0792916180350409
OG0010236,0,0.998236718640613
OG0010239,1.11509773504225,0.0968475862421222
OG0010241,0,0.99999993274336
OG0010243,0.946142047617972,0.578195581646597
OG0010244,1.12298585186467,0.0423908693287552
OG0010245,0.0445781559679824,1
OG0010246,1.12647785401628,0.0120759393992429
OG0010248,0,1
OG0010249,0,0.999932017991685
OG0010250,1.12637807022728,0.0688650739167496
OG0010252,0,1
OG0010253,0,1
OG0010254,0,1
OG0010255,1.12731996919459,0.00801613393189778
OG0010256,1.12668267083696,0.00405778153279707
OG0010257,0,1
OG0010258,0,1
OG0010259,0,1
OG0010260,0,1
OG0010262,1.09373792327555,0.146286100557037
OG0010263,1.12028607964422,0.0344900735134597
OG0010264,0,0.999898350439432
OG0010265,0,1
OG0010267,1.00986342413572,0.271672341564939
OG0010268,0,0.999997362373296
OG0010270,0,1
OG0010271,0,1
OG0010272,0,0.99998822547712
OG0010273,0,0.999998290569603
OG0010274,0,1
OG0010278,1.12731996919459,0.000244093520786447
OG0010279,0,0.999548226285712
OG0010280,0.866231544529172,0.56842257623954
OG0010281,0,1
OG0010282,0,0.999998264961192
OG0010283,0,1
